ID,City,State,Start_Time,Severity,Start_Lat,Start_Lng,Weather_Condition,Temperature(F),Precipitation(in),Visibility(mi),Humidity(%),Distance(mi)
A-2172041,Fresh Meadows,NY,2019-04-17 11:26:13,3,40.739815,-73.790329,Mostly Cloudy,56.0,0.0,10.0,26.0,0.0
A-2333160,Houston,TX,2019-01-12 13:16:08,3,29.949011,-95.416771,Partly Cloudy,64.9,,10.0,52.0,0.0
A-7469123,Folsom,CA,2019-01-24 08:38:42,3,38.64364000000001,-121.10885,Clear,44.6,,10.0,93.0,0.231
A-2196913,Mobile,AL,2019-04-01 15:40:37,2,30.69132,-88.060211,Fair,69.0,0.0,10.0,25.0,0.0
A-1782262,Dixon,IL,2019-10-28 11:54:01,3,41.758228,-89.457382,Cloudy,45.0,0.0,10.0,74.0,0.0
A-1803413,Lennon,MI,2019-11-07 06:34:45,2,43.000401,-83.910217,Cloudy,31.0,0.0,10.0,72.0,0.0
A-2306163,Monterey Park,CA,2019-02-25 03:04:16,2,34.034988,-118.14785,Clear,50.0,,10.0,80.0,0.4199999868869781
A-7285395,Freehold,NJ,2019-12-23 17:53:08,2,40.28405,-74.29437,Fair,47.0,0.0,10.0,44.0,0.12
A-1897257,Urbandale,IA,2019-09-06 16:24:05,2,41.652115,-93.698212,Fair,81.0,0.0,10.0,45.0,0.0
A-1835043,Charlotte,NC,2019-11-21 07:11:11,2,35.059933,-80.77005799999998,Fair,34.0,0.0,9.0,89.0,0.0
A-2231013,Raleigh,NC,2019-03-21 15:53:40,2,35.873241,-78.683617,Mostly Cloudy,55.9,,10.0,57.0,0.0
A-1794842,Detroit,MI,2019-11-03 18:56:14,3,42.339981,-83.041145,Cloudy,44.0,0.0,10.0,63.0,0.0
A-1959083,Seal Beach,CA,2019-07-09 13:30:09,3,33.774757,-118.086456,Partly Cloudy,78.0,0.0,10.0,52.0,0.0
A-2363274,Gap,PA,2019-01-28 06:07:53,2,39.989899,-76.0009,Clear,23.0,,10.0,54.0,0.0
A-2166339,Layton,UT,2019-04-13 14:31:31,3,41.056095,-111.961052,Mostly Cloudy,48.0,0.0,10.0,50.0,0.0
A-2297809,San Jose,CA,2019-02-20 04:32:43,3,37.316948,-121.92868,Overcast,48.9,,10.0,74.0,0.0
A-7759773,Huntington Park,CA,2019-07-16 19:34:44,2,33.97422,-118.22523,Fair,74.0,0.0,8.0,68.0,0.0
A-1961139,Rialto,CA,2019-07-10 06:34:03,2,34.135929,-117.38726,Haze,64.0,0.0,6.0,73.0,0.0
A-1889570,Raleigh,NC,2019-09-03 07:08:13,2,35.794022,-78.653214,Fair,68.0,0.0,8.0,100.0,0.0
A-7393856,Seaside,OR,2019-09-22 16:41:13,2,45.97918,-123.9267,Cloudy,63.0,0.0,10.0,78.0,0.028
A-2004174,Los Angeles,CA,2019-08-04 13:30:22,3,33.928612,-118.290405,Fair,78.0,0.0,10.0,58.0,0.0
A-1896517,Charlotte,NC,2019-09-06 13:48:51,2,35.37039199999999,-80.766289,Fair,88.0,0.0,10.0,35.0,0.0
A-1996803,Ocala,FL,2019-07-31 08:32:48,2,29.135361,-82.045311,Fair,81.0,0.0,10.0,91.0,0.0
A-1933467,Oklahoma City,OK,2019-08-26 15:51:03,3,35.40177199999999,-97.576065,Partly Cloudy,95.0,0.0,10.0,58.0,0.0
A-2345452,Augusta,GA,2019-01-18 10:42:40,2,33.469646000000004,-82.06210300000002,Overcast,57.0,,10.0,69.0,0.0
A-2005868,Colorado Springs,CO,2019-08-05 12:15:01,2,38.896885,-104.831421,Fair,82.0,0.0,10.0,28.0,0.0
A-7308094,Sunol,CA,2019-12-10 19:52:00,2,37.575983,-121.881032,Light Rain,52.0,0.0,4.0,89.0,0.0
A-1787372,McDonough,GA,2019-10-30 08:35:44,2,33.481953000000004,-84.21710999999998,Cloudy,,0.0,2.0,,0.0
A-7292367,Minneapolis,MN,2019-12-28 12:19:00,2,44.86249,-93.21498,Light Rain,34.0,0.06,4.0,82.0,0.0
A-2357714,Chicago,IL,2019-01-24 08:40:26,2,41.886951,-87.634773,Mostly Cloudy,14.0,,5.0,84.0,0.0
A-2333796,Saint Louis,MO,2019-01-13 19:23:56,3,38.674549,-90.361946,Light Snow,28.9,0.0,6.0,85.0,0.0
A-2229525,Nashville,TN,2019-03-20 15:21:27,2,36.11097,-86.755264,Scattered Clouds,64.9,,10.0,18.0,0.0
A-2175876,Denver,CO,2019-04-18 08:43:23,3,39.69342,-104.978462,Mostly Cloudy,44.0,0.0,10.0,71.0,0.0
A-1840038,Sacramento,CA,2019-11-22 15:54:32,2,38.647490999999995,-121.360825,Fair,66.0,,10.0,40.0,0.0
A-7471165,Llano,CA,2019-01-27 22:13:30,4,34.49851,-117.74025,,,,,,5.572
A-2122528,Nashville,TN,2019-05-24 17:27:31,2,36.26923,-86.75572199999998,Mostly Cloudy,91.0,0.0,10.0,39.0,0.0
A-2062514,Orlando,FL,2019-06-20 14:00:29,3,28.47537,-81.44725799999998,Partly Cloudy,88.0,0.08,10.0,67.0,0.0
A-7421398,Mill Valley,CA,2019-09-16 21:10:00,2,37.886139,-122.537409,Fair,59.0,0.0,8.0,88.0,0.0
A-2285013,Henrico,VA,2019-02-14 10:48:17,3,37.681678999999995,-77.667213,Clear,51.1,,10.0,31.0,1.2799999713897705
A-1774512,Selden,NY,2019-10-24 16:46:05,2,40.866531,-73.035423,Fair,62.0,0.0,10.0,46.0,0.0
A-1734863,Cleveland,OH,2019-12-24 11:22:48,2,41.583172,-81.5401,Cloudy,37.0,0.0,5.0,87.0,0.0
A-1967289,Cincinnati,OH,2019-07-15 08:58:10,2,39.173988,-84.467331,Fair,77.0,0.0,10.0,79.0,0.0
A-7468816,Chisago City,MN,2019-01-24 18:39:47,4,45.323167,-92.929248,Clear,-1.3,,10.0,58.0,0.229
A-2336157,San Rafael,CA,2019-01-14 07:25:35,2,38.010288,-122.54211399999998,Overcast,50.0,,10.0,87.0,0.0
A-2110879,Oklahoma City,OK,2019-05-19 14:57:49,2,35.49131,-97.476723,Fair,74.0,0.0,10.0,51.0,0.0
A-7404260,Lebec,CA,2019-09-01 09:40:00,3,34.7048,-118.79458,Fair,87.0,0.0,10.0,20.0,0.457
A-1884995,Doswell,VA,2019-09-28 15:15:08,3,37.869021999999994,-77.453568,Fair,89.0,0.0,10.0,53.0,0.0
A-7377404,Temecula,CA,2019-11-10 17:27:00,2,33.536555,-117.172136,Fair,66.0,0.0,10.0,46.0,0.0
A-2044798,Fort Lauderdale,FL,2019-06-11 12:59:12,3,26.204898999999997,-80.142601,Partly Cloudy,91.0,0.0,10.0,53.0,2.1700000762939453
A-2349893,Houston,TX,2019-01-21 18:35:42,3,29.697163,-95.288544,Overcast,59.0,,10.0,72.0,0.0
A-7719995,Rohnert Park,CA,2019-05-08 06:54:32,2,38.35275,-122.71322,Cloudy,54.0,0.0,9.0,100.0,0.574
A-1708856,Lake City,SC,2019-12-11 08:50:59,2,33.87200900000001,-79.768028,Cloudy,50.0,0.0,10.0,82.0,0.0
A-1858441,Columbus,OH,2019-10-02 17:43:34,3,39.932941,-82.853836,Mostly Cloudy,91.0,0.0,10.0,29.0,9.649999618530272
A-7396775,Claremont,CA,2019-09-24 08:02:00,2,34.081901,-117.715678,Fair,68.0,,10.0,73.0,0.0
A-7411987,Costa Mesa,CA,2019-09-07 23:20:00,2,33.690904,-117.92332,Mostly Cloudy,71.0,0.0,8.0,75.0,0.0
A-2076578,Bala Cynwyd,PA,2019-06-28 07:26:08,2,40.027802,-75.239731,Fair,73.0,0.0,10.0,75.0,0.0
A-2112654,Curtiss,WI,2019-05-20 15:14:19,2,44.944004,-90.434021,Fair,55.0,0.0,10.0,47.0,0.0
A-2016253,Delaware,OH,2019-08-11 22:08:51,2,40.309139,-83.010391,Fair,70.0,0.0,10.0,73.0,0.0
A-1775176,Tucker,GA,2019-10-24 06:31:38,2,33.818825,-84.245949,Fair,43.0,0.0,10.0,86.0,0.0
A-2286161,Nashville,TN,2019-02-14 04:02:24,2,36.085762,-86.628098,Mostly Cloudy,41.0,,10.0,57.0,0.0
A-7378770,Delano,MN,2019-11-12 07:45:00,2,45.03558,-93.77909,Fair,4.0,0.0,10.0,86.0,0.0
A-2190680,Arlington,TX,2019-04-26 08:05:17,3,32.760132,-97.148338,Fair,62.0,0.0,10.0,58.0,0.0
A-2150494,Atlanta,GA,2019-04-05 21:20:09,2,33.772575,-84.37989,Fair,64.0,0.0,10.0,80.0,0.0
A-2050002,Lafayette,LA,2019-06-13 08:31:21,2,30.18420200000001,-92.051567,Fair,80.0,0.0,10.0,64.0,0.0
A-7400025,Salt Lake City,UT,2019-09-27 10:32:00,2,40.63511,-111.90484,Mostly Cloudy,65.0,0.0,10.0,52.0,0.078
A-2027783,Grapevine,TX,2019-08-16 14:21:35,2,32.962524,-97.038414,Partly Cloudy,96.0,0.0,10.0,43.0,0.0
A-1922708,Miami,FL,2019-08-20 08:56:30,3,25.927702,-80.206787,Fair,79.0,0.01,10.0,84.0,0.0
A-7288783,Los Angeles,CA,2019-12-25 03:16:00,2,34.054506,-118.202994,Mostly Cloudy,53.0,0.0,10.0,69.0,0.0
A-1931337,Los Angeles,CA,2019-08-23 03:25:34,2,34.040932,-118.257401,Cloudy,67.0,0.0,7.0,79.0,0.0
A-2141422,Nashville,TN,2019-05-03 05:46:25,2,36.083672,-86.70562,Cloudy,66.0,0.01,10.0,87.0,0.0
A-1729155,Orlando,FL,2019-12-20 07:01:53,2,28.378228999999997,-81.24455999999998,Fair,55.0,0.0,10.0,89.0,0.0
A-2092503,Atlanta,GA,2019-05-09 08:48:50,2,33.750031,-84.388451,Mostly Cloudy,69.0,0.0,10.0,81.0,0.0
A-2106335,Nashville,TN,2019-05-16 07:55:49,2,36.111332,-86.922523,Fair,64.0,0.0,9.0,78.0,0.0
A-2001598,North Charleston,SC,2019-08-02 12:27:48,3,32.837505,-79.962769,Light Rain,77.0,0.04,10.0,88.0,0.0
A-1711458,Fort Lauderdale,FL,2019-12-12 04:13:17,3,26.106807999999997,-80.16879300000002,Mostly Cloudy,71.0,0.0,10.0,96.0,0.0
A-7348306,Oroville,CA,2019-10-20 13:08:00,2,39.629487,-121.701414,Fair,71.0,0.0,10.0,32.0,0.0
A-7414344,San Diego,CA,2019-09-10 14:44:00,2,32.711933,-117.101324,Fair,73.0,0.0,10.0,59.0,0.0
A-2047054,Miami,FL,2019-06-12 16:30:31,3,25.909758,-80.210335,Thunder in the Vicinity,87.0,0.0,10.0,63.0,0.0
A-2112701,Foristell,MO,2019-05-20 16:55:59,3,38.816689,-90.953629,Fair,68.0,0.0,10.0,52.0,0.0
A-1953026,Austin,TX,2019-07-05 18:29:32,2,30.18911,-97.767906,Fair,92.0,0.0,10.0,54.0,0.0
A-1807887,Oklahoma City,OK,2019-11-08 08:42:43,2,35.416626,-97.580566,Mostly Cloudy,35.0,0.0,10.0,54.0,0.0
A-1699873,Wetumpka,AL,2019-12-06 19:27:09,2,32.512531,-86.212936,Cloudy,54.0,0.0,10.0,91.0,0.0
A-2256394,Houston,TX,2019-01-31 19:17:06,2,29.723099,-95.389259,Overcast,,,4.0,,0.0
A-7707800,Whittier,CA,2019-04-11 08:13:57,3,33.98181,-118.07486000000002,Fair,58.0,0.0,10.0,56.0,0.018
A-1997999,Redwood City,CA,2019-07-31 01:47:41,2,37.398628,-122.256126,Fair,57.0,0.0,10.0,88.0,0.0
A-1681963,Kansas City,KS,2019-12-28 12:52:30,3,39.073589,-94.680931,Rain,57.0,0.08,2.0,89.0,0.0
A-2089764,Cleveland,OH,2019-05-08 08:10:00,2,41.437481,-81.779877,Cloudy,50.0,0.0,10.0,74.0,0.0
A-1863450,Frederick,MD,2019-10-04 09:22:36,2,39.380192,-77.399261,Fair,70.0,0.0,10.0,56.0,0.0
A-2052888,Sacramento,CA,2019-06-14 14:13:53,2,38.669621,-121.341209,Fair,82.0,,10.0,39.0,0.0
A-1953272,Claremore,OK,2019-07-05 13:23:02,2,36.296841,-95.611359,Mostly Cloudy,86.0,0.0,10.0,66.0,0.0
A-7394823,Chandler,AZ,2019-09-23 07:43:30,2,33.28579000000001,-111.83404,Cloudy,75.0,,10.0,94.0,0.802
A-2159841,Oklahoma City,OK,2019-04-10 13:48:51,2,35.493179,-97.556541,Fair / Windy,83.0,0.0,10.0,37.0,0.0
A-1777802,Simpsonville,SC,2019-10-25 10:07:42,2,34.755871,-82.268311,Cloudy,61.0,0.0,10.0,55.0,0.0
A-2307857,Baton Rouge,LA,2019-02-26 15:10:28,2,30.493678999999997,-91.155212,Overcast,63.0,0.0,10.0,70.0,0.0
A-2109620,Philadelphia,PA,2019-05-18 16:27:25,3,40.00996,-75.064369,Cloudy,80.0,0.0,10.0,38.0,0.0
A-2262673,Minneapolis,MN,2019-02-04 17:35:48,3,44.968815,-93.252876,Scattered Clouds,7.0,,10.0,84.0,2.1099998950958248
A-1868763,Tucson,AZ,2019-09-18 16:16:53,2,32.163139,-110.907997,Fair,95.0,0.0,10.0,21.0,0.0
A-7402270,San Leandro,CA,2019-09-29 02:02:00,2,37.704734,-122.127807,Fair,52.0,0.0,10.0,71.0,0.0
A-2107371,North Wales,PA,2019-05-17 07:03:36,2,40.240299,-75.232529,Fair,61.0,0.0,10.0,77.0,0.0
A-1936878,Apple Valley,CA,2019-08-27 05:17:18,3,34.698471000000005,-117.207169,Fair,,0.0,10.0,,0.0
A-1745985,Palatine,IL,2019-10-10 13:42:38,2,42.110209999999995,-88.024162,Fair,71.0,0.0,10.0,63.0,0.0
A-1693396,Charlotte,NC,2019-12-04 14:45:16,2,35.030338,-80.820503,Fair,58.0,0.0,10.0,31.0,0.0
A-7334664,Porterville,CA,2019-10-09 15:18:00,2,36.047325,-118.93725,Fair,83.0,0.0,10.0,26.0,0.0
A-1831184,Phoenix,AZ,2019-11-19 16:16:19,2,33.487572,-112.203247,Light Rain,63.0,0.0,10.0,68.0,0.0
A-2186946,Rowland Heights,CA,2019-04-24 17:23:06,2,33.96785,-117.915321,Fair,73.0,0.0,10.0,48.0,0.0
A-2109130,Tucson,AZ,2019-05-17 08:42:52,2,32.191963,-110.841057,Fair,62.0,0.0,10.0,31.0,0.0
A-7294613,Racine,MN,2019-12-30 15:37:00,2,43.79989000000001,-92.48989,Light Snow / Windy,24.0,0.0,0.5,88.0,0.0
A-1879501,Oklahoma City,OK,2019-09-25 07:04:32,2,35.594494,-97.585037,Fair,73.0,0.0,10.0,81.0,0.0
A-7430828,Miami,FL,2019-03-21 07:48:56,4,25.95022,-80.181865,Scattered Clouds,60.1,,10.0,96.0,1.909
A-2250355,Pflugerville,TX,2019-02-28 07:06:26,2,30.393539,-97.595886,Overcast,37.4,,1.8,100.0,0.0
A-2363141,Newark,NJ,2019-01-28 06:56:37,3,40.732124,-74.12487,Mostly Cloudy,26.1,,10.0,53.0,0.0
A-1845428,Tampa,FL,2019-11-26 06:29:50,2,28.093753999999997,-82.502274,Fair,55.0,0.0,10.0,72.0,0.0
A-2141913,Sacramento,CA,2019-05-03 13:16:21,2,38.51038,-121.464569,Fair,78.0,0.0,10.0,30.0,0.0
A-1792553,Lexington,SC,2019-11-01 17:10:24,2,34.032009,-81.198143,Fair,62.0,0.0,10.0,37.0,0.0
A-1822988,Orlando,FL,2019-11-15 06:23:48,2,28.577709,-81.46775799999998,Cloudy,73.0,0.0,10.0,90.0,0.0
A-1874882,Nashville,TN,2019-09-23 11:39:03,2,36.111889,-86.762917,Cloudy,74.0,0.01,10.0,85.0,0.0
A-2248682,Lafayette,IN,2019-03-31 16:55:16,3,40.456371,-86.84774,Mostly Cloudy,35.1,,10.0,48.0,0.0
A-2132600,Los Angeles,CA,2019-05-30 11:17:09,3,34.147781,-118.226585,Haze,74.0,0.0,6.0,53.0,0.0
A-2024454,Oregon,OH,2019-08-15 19:41:14,3,41.638252,-83.492989,Light Rain,71.0,0.47,2.0,96.0,3.25
A-1925408,Augusta,GA,2019-08-21 15:27:16,3,33.450317,-82.074043,Fair,94.0,0.0,10.0,44.0,0.0
A-2188222,Denton,TX,2019-04-25 07:47:51,3,33.186817,-97.107704,Fair,,0.0,10.0,,0.0
A-7763005,San Jose,CA,2019-07-23 17:01:48,3,37.25396,-121.88055,Fair,82.0,,10.0,39.0,0.393
A-1772377,Raleigh,NC,2019-10-23 09:07:20,2,35.717831,-78.655029,Fair,54.0,0.0,10.0,83.0,0.0
A-1701174,Los Gatos,CA,2019-12-07 12:26:53,2,37.143726,-121.98484,Mostly Cloudy,64.0,0.0,10.0,65.0,0.0
A-2186855,Perris,CA,2019-04-24 07:45:18,2,33.830760999999995,-117.17951200000002,Fair,62.0,0.0,10.0,70.0,0.0
A-7755509,Fontana,CA,2019-07-07 17:19:05,3,34.13658,-117.48061,Partly Cloudy,85.0,0.0,10.0,38.0,0.278
A-1757251,Mooresville,NC,2019-10-16 18:27:14,2,35.586498,-80.803993,Fair,63.0,0.0,10.0,39.0,0.0
A-1938998,San Jose,CA,2019-08-28 05:47:08,2,37.280373,-121.864998,Partly Cloudy,63.0,,10.0,82.0,0.0
A-2293794,Raleigh,NC,2019-02-19 16:38:49,2,35.775669,-78.64119000000002,Overcast,42.1,,10.0,60.0,0.0
A-2197838,Brooklyn,MD,2019-03-03 13:20:42,3,39.202572,-76.630836,,41.0,,,55.0,0.0
A-7325996,Mission Hills,CA,2019-12-22 20:56:00,2,34.271842,-118.471931,Rain,55.0,,7.0,51.0,0.0
A-2208657,Richmond,VA,2019-03-08 08:13:14,3,37.588219,-77.473862,Overcast,35.1,,10.0,70.0,0.8399999737739563
A-1830250,Charleston,SC,2019-11-19 17:31:26,2,32.883392,-80.019562,Fair,54.0,0.0,10.0,59.0,0.0
A-2215860,Buffalo,NY,2019-03-13 18:55:34,3,42.849869,-78.790276,Overcast,46.9,,10.0,42.0,0.0
A-7367303,Vale,OR,2019-11-03 21:14:27,2,44.25088,-117.09966,Fair,34.0,0.0,10.0,52.0,0.379
A-1970436,Wichita,KS,2019-07-16 10:40:17,2,37.664639,-97.280457,Fair,86.0,0.0,10.0,56.0,0.0
A-2178654,Los Angeles,CA,2019-04-19 15:19:48,2,34.036549,-118.156441,Fair,63.0,0.0,10.0,72.0,0.4600000083446503
A-2220559,Cincinnati,OH,2019-03-15 08:58:42,3,39.184135,-84.39492,Overcast,46.0,,10.0,63.0,0.0
A-7424407,Danvers,MA,2019-03-08 06:17:46,3,42.56366,-70.92403,Clear,12.0,,10.0,61.0,0.293
A-1867239,North Fort Myers,FL,2019-09-18 06:56:51,2,26.682079,-81.883522,Fair,76.0,0.0,10.0,87.0,0.0
A-7748020,Los Angeles,CA,2019-08-27 14:09:00,2,34.022701,-118.173939,Fair,84.0,0.0,9.0,53.0,0.0
A-7389872,Temple Terrace,FL,2019-09-18 19:49:47,4,28.05433,-82.389411,Fair,73.0,0.0,7.0,100.0,0.75
A-2370342,Napa,CA,2019-01-30 08:57:05,2,38.306618,-122.304482,Overcast,51.1,,5.0,96.0,0.0
A-7402646,Oceanside,CA,2019-09-29 15:39:00,2,33.208417,-117.385809,Fair,69.0,0.0,10.0,53.0,0.0
A-7757675,Hammond,IN,2019-07-12 03:41:29,2,41.57114,-87.43828,Fair,61.0,0.0,10.0,99.0,1.053
A-2019898,Miami,FL,2019-08-13 12:33:35,2,25.769693,-80.332291,Heavy T-Storm,78.0,0.73,0.5,81.0,0.0
A-7724121,San Diego,CA,2019-05-16 12:36:00,4,32.76265,-117.16355,Cloudy,62.0,0.0,10.0,80.0,0.038
A-2332934,Orlando,FL,2019-01-12 19:50:41,3,28.492792,-81.43354000000002,Clear,63.0,,10.0,78.0,0.0
A-7766482,Louisville,KY,2019-07-31 09:02:58,2,38.31214,-85.57677,Cloudy,73.0,0.0,10.0,84.0,0.374
A-7771024,Medford,OR,2019-08-08 05:29:13,2,42.308885,-122.845765,Fair,61.0,0.0,10.0,78.0,0.21
A-2351807,Omaha,NE,2019-01-22 16:32:07,2,41.28751,-96.081467,Light Snow,24.6,,1.8,81.0,0.0
A-7371258,Saint Paul,MN,2019-11-06 08:15:00,2,44.75919,-93.2481,Fair,27.0,0.0,10.0,100.0,0.056
A-7344654,Lower Lake,CA,2019-10-17 19:43:00,2,38.910243,-122.612259,Fair,60.0,0.0,10.0,55.0,0.0
A-2146514,Scottsdale,AZ,2019-04-03 08:56:50,2,33.605179,-111.925797,Fair,63.0,0.0,10.0,38.0,0.0
A-1877626,Needles,CA,2019-09-23 22:18:08,2,34.76981,-114.595818,Light Rain / Windy,74.0,0.0,10.0,52.0,0.0
A-2252135,Richmond,VA,2019-03-01 08:30:31,3,37.573162,-77.458481,Overcast,37.0,,5.0,89.0,0.0
A-2338328,Tulsa,OK,2019-01-15 06:37:10,2,36.030354,-95.861771,Clear,28.0,,6.0,88.0,0.0
A-2024068,Amsterdam,NY,2019-08-15 06:18:41,3,42.925282,-74.197968,Fair,64.0,0.0,15.0,73.0,0.0
A-7746000,Coos Bay,OR,2019-05-31 22:32:01,2,43.318168,-124.206622,Cloudy,54.0,0.0,10.0,90.0,0.759
A-1845067,Miamisburg,OH,2019-11-26 16:59:26,2,39.642928999999995,-84.27765699999998,Mostly Cloudy,56.0,0.0,10.0,60.0,0.0
A-1767812,Baton Rouge,LA,2019-10-21 05:58:45,2,30.479329999999997,-91.125229,Fair,74.0,0.0,10.0,91.0,0.0
A-7424711,Spanish Fork,UT,2019-03-08 07:08:00,2,39.948816,-111.537107,Rain,37.4,0.01,6.0,87.0,0.428
A-2135369,Ardmore,PA,2019-05-01 20:24:30,2,40.00920900000001,-75.286118,Cloudy,52.0,0.0,2.0,100.0,0.0
A-2154322,Atlanta,GA,2019-04-08 07:47:48,2,33.844044,-84.37093399999998,Fair,65.0,0.0,8.0,93.0,0.0
A-2049686,Atlanta,GA,2019-06-13 17:35:44,3,33.918056,-84.33802800000002,Partly Cloudy,78.0,0.0,10.0,39.0,0.0
A-7733414,Houston,TX,2019-06-04 11:01:41,3,29.77445,-95.313241,Mostly Cloudy,87.0,0.0,10.0,59.0,0.0
A-7452207,Mayflower,AR,2019-02-23 11:17:59,2,34.936437,-92.419159,,,,,,0.0
A-1744670,Grand Rapids,MI,2019-10-10 07:26:22,2,42.956924,-85.671562,Mostly Cloudy,50.0,0.0,10.0,89.0,0.0
A-1917501,Austin,TX,2019-09-17 16:30:33,2,30.445459000000003,-97.832161,Cloudy,88.0,0.0,10.0,52.0,0.0
A-1967846,Spartanburg,SC,2019-07-15 14:15:44,2,34.92292,-81.874634,Fair,90.0,0.0,7.0,46.0,0.0
A-2302286,Dallas,TX,2019-02-22 13:37:47,3,32.900452,-96.71785,Overcast,48.2,,5.0,93.0,0.0
A-1940840,Yukon,OK,2019-08-29 08:03:42,2,35.596844,-97.727394,Fair,75.0,0.0,10.0,89.0,0.0
A-2275994,Plymouth,MI,2019-02-11 08:12:41,3,42.38678,-83.433998,Overcast,26.1,,8.0,78.0,0.0
A-7771332,Oakland,CA,2019-08-09 08:05:41,2,37.7691,-122.15394,Cloudy,64.0,0.0,10.0,75.0,0.175
A-2109273,Stockton,CA,2019-05-17 05:34:37,2,38.054958,-121.259422,Cloudy,54.0,0.0,10.0,75.0,0.0
A-7712594,Grand Rapids,MI,2019-04-22 13:19:16,2,42.93919,-85.67864,Mostly Cloudy,74.0,0.0,10.0,37.0,0.33
A-1752238,Tampa,FL,2019-10-14 05:52:47,2,28.025475,-82.521873,Fair,74.0,0.0,10.0,85.0,0.0
A-2017553,Zolfo Springs,FL,2019-08-12 08:19:53,2,27.492661,-81.77233100000002,Partly Cloudy,81.0,0.0,10.0,89.0,0.0
A-2206750,Saint Paul,MN,2019-03-07 09:48:01,3,44.951865999999995,-93.146957,Clear,12.0,,10.0,61.0,0.0
A-1742112,Troy,MI,2019-10-09 18:13:06,2,42.623009,-83.130638,Fair,66.0,0.0,10.0,42.0,0.0
A-2110158,Midvale,UT,2019-05-18 17:04:52,2,40.620811,-111.890602,Mostly Cloudy,55.0,0.0,10.0,53.0,0.0
A-2336610,Albany,NY,2019-01-15 12:21:38,3,42.702296999999994,-73.849915,Light Snow,30.0,0.0,10.0,61.0,0.0
A-1927823,Atlanta,GA,2019-08-22 19:00:01,3,33.721718,-84.39520999999998,Fair,90.0,0.0,10.0,40.0,0.0
A-1734192,Phoenix,AZ,2019-12-23 22:38:56,2,33.455227,-111.971779,Light Rain,56.0,0.01,10.0,69.0,0.0
A-1914758,La Vista,NE,2019-09-16 06:02:01,2,41.190819,-96.081345,Fair,71.0,0.0,10.0,91.0,0.0
A-2174460,Cincinnati,OH,2019-04-18 08:07:23,3,39.173275,-84.399574,Fair,67.0,0.0,10.0,59.0,4.059999942779541
A-1853266,Sun Valley,CA,2019-11-30 21:17:29,3,34.231331,-118.403038,Cloudy,48.0,0.01,10.0,80.0,0.0
A-1694369,Oklahoma City,OK,2019-12-04 19:07:48,2,35.594639,-97.551727,Cloudy,56.0,0.0,10.0,47.0,0.0
A-2148374,Oklahoma City,OK,2019-04-04 17:07:15,2,35.609272,-97.564827,Fair,72.0,0.0,10.0,53.0,0.0
A-7455398,Silver Lake,OR,2019-02-27 10:50:41,2,43.608204,-120.157731,Overcast,21.2,0.01,10.0,68.0,1.813
A-1701432,Los Angeles,CA,2019-12-07 16:16:45,3,34.035336,-118.330017,Cloudy,66.0,0.0,10.0,73.0,0.0
A-2330380,Sherman Oaks,CA,2019-01-10 16:29:11,2,34.157084999999995,-118.448708,Clear,57.0,,10.0,81.0,0.0
A-2078755,Los Angeles,CA,2019-06-28 19:21:00,2,33.932838000000004,-118.291588,Fair,70.0,0.0,10.0,68.0,0.0
A-1751571,Jamaica,NY,2019-10-14 08:02:59,3,40.69685,-73.81336999999998,Mostly Cloudy,58.0,0.0,10.0,100.0,0.0
A-1844678,Woodside,NY,2019-11-26 07:15:27,2,40.746681,-73.900711,Partly Cloudy,45.0,0.0,10.0,74.0,0.0
A-2136333,Minneapolis,MN,2019-05-01 16:23:20,2,45.00682800000001,-93.40052,Cloudy,46.0,0.0,10.0,73.0,0.0
A-7399537,Alhambra,CA,2019-09-26 16:04:00,2,34.071803,-118.122867,Mostly Cloudy,74.0,0.0,10.0,64.0,0.0
A-1951610,Dallas,TX,2019-07-04 15:19:25,2,32.742699,-96.682808,Mostly Cloudy,90.0,0.0,10.0,62.0,0.0
A-2353925,Chesapeake,VA,2019-01-23 07:47:26,2,36.708003999999995,-76.22614300000002,Overcast,35.1,,10.0,82.0,0.0
A-7321001,La Grande,OR,2019-12-19 15:49:31,2,45.38267000000001,-118.31043,Light Rain,34.0,0.03,10.0,89.0,0.0
A-2211204,Los Angeles,CA,2019-03-09 21:54:28,3,34.01849,-118.279411,Clear,52.0,,10.0,66.0,0.0
A-1934296,San Jose,CA,2019-08-26 10:59:05,2,37.371681,-121.916779,Fair,77.0,0.0,10.0,54.0,0.0
A-2339139,Romulus,MI,2019-01-16 06:10:14,3,42.228107,-83.385948,Light Freezing Drizzle,30.0,0.0,5.0,85.0,0.0
A-7434294,Houma,LA,2019-03-28 08:33:56,2,29.591783000000003,-90.733796,Scattered Clouds,57.2,,3.0,94.0,0.227
A-2366217,Richmond,VA,2019-01-29 07:50:38,2,37.603752,-77.52628299999998,Scattered Clouds,34.0,,9.0,73.0,0.0
A-1854729,Baton Rouge,LA,2019-09-30 15:21:07,3,30.423187,-91.138741,Fair,91.0,0.0,10.0,42.0,0.0
A-1925416,Hephzibah,GA,2019-08-21 17:17:35,2,33.376324,-82.072212,Fair,94.0,0.0,10.0,47.0,0.0
A-1874169,Clinton,SC,2019-09-23 16:25:44,2,34.426201,-81.880966,Fair,90.0,0.0,7.0,29.0,0.0
